product_index,code,brands,name_candidates,product_quantity,product_quantity_unit,package_quantity,package_quantity_unit,serving_quantity,serving_quantity_unit,nutrition_basis_unit,nutrition,image_1,image_2
3167641,7610034508750,,"[""Chips""]",,,,,,,g,"{""0"": 511.1, ""1"": 32.7, ""2"": 3.0, ""3"": 48.5, ""4"": 0.6, ""6"": 5.7, ""7"": 1.7, ""8"": 680000.0}","{""fr"": ""3""}",{}
3167642,7610034508811,,"[""Blanc d’oeuf de confiseur""]",1000,g,1000.0,g,,,g,"{""0"": 49.099999999999994, ""1"": 0.1, ""2"": 0.1, ""3"": 0.7, ""4"": 0.4, ""5"": 0.5, ""6"": 11.1, ""7"": 0.43, ""8"": 172000.0}","{""fr"": ""3""}",{}
3167643,7610034508941,Origine,"[""Knoblauch-Wurst""]",,,,,,,g,"{""0"": 370.4, ""1"": 26.0, ""2"": 9.6, ""3"": 2.1, ""4"": 1.2, ""6"": 32.0, ""7"": 3.935, ""8"": 1574000.0}",{},{}
3167644,7610034509337,,"[""Poivre au citron""]",,,,,,,,,"{""fr"": ""3""}",{}
3167645,7610034509719,Transgourmet,"[""Riz bio basmati blanc""]",5000,g,5000.0,g,,,g,"{""0"": 348.5, ""1"": 0.5, ""2"": 0.0, ""3"": 76.0, ""4"": 0.0, ""5"": 0.92, ""6"": 10.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
3167646,7610034509733,Transgourmet,[],5000,g,5000.0,g,,,,,{},"{""en"": ""3""}"
3167647,7610034509757,TransGourmet,"[""Sciroppo"", ""Quality""]",1000,ml,1000.0,ml,,,ml,"{""0"": 52.0, ""1"": 0.0, ""2"": 0.0, ""3"": 13.0, ""4"": 13.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
3167648,7610034510005,,"[""Sirop d'orange""]",,,,,,,g,"{""0"": 56.0, ""1"": 0.0, ""2"": 0.0, ""3"": 14.0, ""4"": 14.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""4""}",{}
3167649,7610034510029,Transgourmet,"[""Sirop de citron""]",,,,,,,g,"{""0"": 56.0, ""1"": 0.0, ""2"": 0.0, ""3"": 14.0, ""4"": 14.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
3167650,7610034510043,Quality,"[""Sirop arôme grenadine""]",1000.0,ml,1000.0,ml,100.0,ml,ml,"{""0"": 56.0, ""1"": 0.0, ""2"": 0.0, ""3"": 14.0, ""4"": 14.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""15""}",{}
3167651,7610034510128,Quality,"[""Birnenhälften""]",460,g,460.0,g,,,,,{},{}
3167652,7610034510173,Quality,"[""Sirop de fleur de sureau""]",,,,,100.0,ml,ml,"{""0"": 56.0, ""1"": 0.0, ""2"": 0.0, ""3"": 14.0, ""4"": 14.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""de"": ""7""}",{}
3167653,7610034510197,Transgourmet,"[""TransGourmet CC Himbeer-Sirup""]",,,,,,,,,{},"{""fr"": ""3""}"
3167654,7610034510203,TransGourmet,"[""Orangensaft"", ""Jus d'orange""]",1000,ml,1000.0,ml,,,ml,"{""0"": 38.8, ""1"": 0.0, ""2"": 0.0, ""3"": 9.0, ""4"": 8.5, ""5"": 0.25, ""6"": 0.7, ""7"": 0.0, ""8"": 0.0, ""9"": 7250.000000000001, ""11"": 2300000.0, ""12"": 4000000.0, ""13"": 8000000.0, ""14"": 10900.0, ""15"": 2000000.0, ""16"": 16900.0, ""17"": 154000.0, ""18"": 5000000.0, ""19"": 2200000.0, ""20"": 0.0, ""21"": 8000000.0, ""22"": 3400000.0, ""23"": 100.0, ""24"": 0.0, ""25"": 44199.99999999999, ""26"": 0.0, ""27"": 150.0, ""29"": 3000000.0, ""30"": 300.0, ""31"": 240.0}","{""fr"": ""4"", ""de"": ""12""}",{}
3167655,7610034510302,Transgourmet,"[""Ice Tea Lemon""]",,,,,,,g,"{""0"": 28.0, ""1"": 0.0, ""2"": 0.0, ""3"": 7.0, ""4"": 7.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""6""}",{}
3167656,7610034510425,Transgourmet,"[""Ice tea lemon en poudre""]",,,,,,,g,"{""0"": 380.0, ""1"": 0.0, ""2"": 0.0, ""3"": 95.0, ""4"": 95.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
3167657,7610034510531,,"[""Thé glacé bio du simmental aux herbes des alpes""]",,,,,,,g,"{""0"": 23.2, ""1"": 0.0, ""2"": 0.0, ""3"": 5.8, ""4"": 5.8, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""4""}",{}
3167658,7610034510555,,"[""THÉ GLACÉ BIO DU SIMMENTAL""]",,,,,,,g,"{""0"": 22.0, ""1"": 0.0, ""2"": 0.0, ""3"": 5.5, ""4"": 5.5, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""en"": ""11"", ""fr"": ""4""}",{}
3167659,7610034510654,Transgourmet,"[""Zucker, Feinkristall-Zucker"", ""Feinkristall-Zucker"", ""Zucchero fino cristallizzato""]",1000,g,1000.0,g,,,g,"{""0"": 400.0, ""3"": 100.0, ""4"": 100.0}","{""fr"": ""4""}",{}
3167660,7610034510685,Transgourmet,"[""Quality Orangensaft""]",1000,ml,1000.0,ml,,,ml,"{""0"": 40.56, ""1"": 0.2, ""2"": 0.04, ""3"": 9.0, ""4"": 9.0, ""6"": 0.69, ""7"": 0.005, ""8"": 2000.0}","{""fr"": ""3""}",{}
3167661,7610034510739,,"[""Ice Tea Lemon""]",,,,,,,g,"{""0"": 28.0, ""1"": 0.0, ""2"": 0.0, ""3"": 7.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
3167662,7610034510753,,"[""Ice Tea Lemon""]",,,,,,,g,"{""0"": 28.0, ""1"": 0.0, ""2"": 0.0, ""3"": 7.0, ""4"": 7.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
3167663,7610034510777,,"[""Jus multivitaniné""]",,,,,,,g,"{""0"": 47.089999999999996, ""1"": 0.13, ""2"": 0.04, ""3"": 11.2, ""4"": 10.9, ""6"": 0.28, ""7"": 0.008, ""8"": 3200.0}","{""fr"": ""7""}",{}
3167664,7610034510784,,"[""Café mélange maison""]",,,,,,,,,{},"{""en"": ""3""}"
3167665,7610034510807,,"[""Café gusto d'oro""]",,,,,,,,,{},"{""en"": ""3""}"
3167666,7610034510838,,"[""Jus multivitaminé""]",,,,,,,g,"{""0"": 47.169999999999995, ""1"": 0.13, ""2"": 0.04, ""3"": 11.2, ""4"": 10.9, ""6"": 0.3, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
3167667,7610034510968,Growa,"[""Café Fairtrade""]",1000,g,1000.0,g,,,,,{},{}
3167668,7610034510999,Quality,"[""Espresso""]",1000,g,1000.0,g,,,,,{},{}
3167669,7610034511002,Quality,"[""Moutarde douce""]",970,g,970.0,g,,,g,"{""0"": 108.1, ""1"": 6.1, ""2"": 0.3, ""3"": 8.0, ""4"": 3.4, ""6"": 5.3, ""7"": 2.9, ""8"": 1160000.0}","{""fr"": ""3""}",{}
3167670,7610034511026,Transgourmet,"[""Burrata""]",,,,,,,g,"{""0"": 175.0, ""1"": 15.0, ""2"": 2.0, ""3"": 2.0, ""4"": 2.0, ""6"": 8.0, ""7"": 0.54, ""8"": 216000.0}","{""fr"": ""3""}",{}
3167671,7610034511101,,"[""Jus d'orange""]",1500.0,ml,1500.0,ml,,,ml,"{""0"": 36.8, ""1"": 0.0, ""2"": 0.0, ""3"": 8.5, ""4"": 8.5, ""6"": 0.7, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
3167672,7610034511132,,"[""Nectar multivitaminé""]",,,,,,,g,"{""0"": 44.74, ""1"": 0.06, ""2"": 0.02, ""3"": 10.9, ""4"": 10.8, ""6"": 0.15}","{""fr"": ""3""}",{}
3167673,7610034511156,Transgourmet,"[""Jus multivitaminé""]",,,,,,,g,"{""0"": 55.3, ""1"": 0.1, ""2"": 0.1, ""3"": 13.0, ""4"": 13.0, ""5"": 1.21817789713542, ""6"": 0.6, ""7"": 0.0, ""8"": 0.0, ""9"": 7788.028157552079, ""11"": 9194368.48958333, ""12"": 2488102.2135416702, ""13"": 269.658365885417, ""14"": 9625.309244791659, ""15"": 200.977701822917, ""16"": 19142.1793619792, ""17"": 179151.85546875, ""18"": 3138557.94270833, ""19"": 111.8896484375, ""20"": 0.0, ""21"": 6461730.95703125, ""22"": 4564392.08984375, ""23"": 9149169.921875, ""24"": 0.0, ""25"": 16891.7008463541, ""26"": 0.0, ""27"": 201.361490885417, ""29"": 1640139.16015625, ""30"": 524.5088704427079, ""31"": 129.884195963542}","{""fr"": ""10""}",{}
3167674,7610034511194,,"[""Cocktail sauce""]",,,,,,,g,"{""0"": 332.2, ""1"": 31.8, ""2"": 3.7, ""3"": 10.4, ""4"": 9.8, ""6"": 1.1, ""7"": 3.0, ""8"": 1200000.0}","{""fr"": ""3""}",{}
3167675,7610034511262,Transgourmet,"[""Wasabi Cashews""]",,,,,,,g,"{""0"": 478.9, ""1"": 30.5, ""2"": 6.3, ""3"": 34.0, ""4"": 7.7, ""6"": 17.1, ""7"": 0.7, ""8"": 280000.0}","{""fr"": ""3""}",{}
3167676,7610034511286,Transgourmet,"[""Wasabi Peanuts""]",,,,,,,g,"{""0"": 526.0, ""1"": 34.0, ""2"": 7.0, ""3"": 31.0, ""4"": 13.0, ""6"": 24.0, ""7"": 0.94, ""8"": 376000.0}","{""en"": ""6"", ""fr"": ""3""}",{}
3167677,7610034511330,Transgourmet,"[""Italian Dressing""]",3000,ml,3000.0,ml,,,ml,"{""0"": 197.9, ""1"": 21.1, ""2"": 2.3, ""3"": 1.3, ""4"": 1.0, ""6"": 0.7, ""7"": 3.2, ""8"": 1280000.0}","{""fr"": ""3""}",{}
3167678,7610034511392,Quality,"[""Apfelmus""]",2700,g,2700.0,g,,,,,{},{}
3167679,7610034512139,Quality,"[""Ketchup""]",965,g,965.0,g,,,g,"{""0"": 130.9, ""1"": 0.5, ""2"": 0.0, ""3"": 30.0, ""4"": 21.0, ""6"": 1.6, ""7"": 3.0, ""8"": 1200000.0}","{""fr"": ""3""}",{}
3167680,7610034512153,,"[""Mayonnaise""]",,,,,,,g,"{""0"": 688.4, ""1"": 74.0, ""2"": 8.0, ""3"": 4.5, ""4"": 0.8, ""6"": 1.1, ""7"": 1.3, ""8"": 520000.0}","{""fr"": ""4""}",{}
3167681,7610034512221,,"[""Sauce Barbecue""]",,,,,,,g,"{""0"": 128.5, ""1"": 0.5, ""2"": 0.5, ""3"": 30.0, ""4"": 22.0, ""6"": 1.0, ""7"": 3.0, ""8"": 1200000.0}","{""fr"": ""4""}",{}
3167682,7610034512283,,"[""Sauce curry ananas""]",,,,,,,g,"{""0"": 415.4, ""1"": 41.0, ""2"": 4.5, ""3"": 11.0, ""4"": 8.0, ""6"": 0.6, ""7"": 2.0, ""8"": 800000.0}","{""fr"": ""3""}",{}
3167683,7610034512429,Coop,"[""Sauce au yogourt pour Kebab""]",,,,,,,g,"{""0"": 305.0, ""1"": 31.0, ""2"": 3.5, ""3"": 4.4, ""4"": 3.2, ""6"": 2.1, ""7"": 1.9, ""8"": 760000.0}","{""fr"": ""3""}",{}
3167684,7610034512597,,"[""French dressing""]",,,,,100.0,g,g,"{""0"": 215.50000667572021, ""1"": 22.700000762939453, ""2"": 2.5999999046325684, ""3"": 1.7999999523162842, ""4"": 1.600000023841858, ""6"": 1.0}",{},{}
3167685,7610034512641,Economy,"[""Senf""]",5250,g,5250.0,g,,,,,{},{}
3167686,7610034512658,Quality,"[""Mayonnaise""]",865,g,865.0,g,,,g,"{""0"": 756.0999999999999, ""1"": 83.3, ""2"": 9.6, ""3"": 0.4, ""4"": 0.1, ""6"": 1.2, ""7"": 1.2, ""8"": 480000.0}","{""fr"": ""3""}",{}
3167687,7610034512719,,"[""Curry Sauce""]",,,,,,,g,"{""0"": 603.0, ""1"": 63.4, ""2"": 7.2, ""3"": 7.2, ""4"": 7.0, ""6"": 0.9, ""7"": 1.1, ""8"": 440000.0}","{""fr"": ""3""}",{}
3167688,7610034512771,Transgourmet,"[""Sauce au yogourt""]",,,,,,,g,"{""0"": 307.1, ""1"": 31.1, ""2"": 3.6, ""3"": 4.8, ""4"": 2.5, ""6"": 2.0, ""7"": 2.2, ""8"": 880000.0}","{""fr"": ""3""}",{}
3167689,7610034513044,Transgourmet,"[""Economy"", ""Huile d'olive""]",,,,,,,g,"{""0"": 828.0, ""1"": 92.0, ""2"": 18.6, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""en"": ""6""}",{}
3167690,7610034513075,,"[""Amaretti Toscani Classici""]",,,,,,,g,"{""0"": 450.8, ""1"": 18.8, ""2"": 1.3, ""3"": 60.9, ""4"": 45.3, ""6"": 9.5, ""7"": 0.13, ""8"": 52000.0}","{""fr"": ""3""}",{}
3167691,7610034513099,,"[""Cantucci Toscani Classici""]",,,,,,,g,"{""0"": 461.2, ""1"": 17.6, ""2"": 3.6, ""3"": 64.1, ""4"": 24.2, ""6"": 11.6, ""7"": 0.2, ""8"": 80000.0}","{""fr"": ""3""}",{}
3167692,7610034514201,,"[""Ice Tea Lemon""]",,,,,,,g,"{""0"": 28.0, ""1"": 0.0, ""2"": 0.0, ""3"": 7.0, ""4"": 7.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
3167693,7610034514560,Transgourmet,"[""Kurkuma""]",50,g,50.0,g,,,,,{},"{""de"": ""3""}"
3167694,7610034514607,,"[""Garam Masala""]",0,,,,,,,,{},{}
3167695,7610034514768,Quality,"[""Pfeffer schwarz""]",0,,,,,,,,{},"{""de"": ""3""}"
3167696,7610034514829,Transgourmet,"[""Trockenpilze""]",235,g,235.0,g,,,,,"{""de"": ""3""}",{}
3167697,7610034514843,Prodega Quality,"[""Steinpilze getrocknet A1 Extra""]",100,g,100.0,g,,,,,{},"{""de"": ""3""}"
3167698,7610034514959,Transgourmet,"[""Jus d'orange""]",330,ml,330.0,ml,,,ml,"{""0"": 40.56, ""1"": 0.2, ""2"": 0.04, ""3"": 9.0, ""4"": 9.0, ""6"": 0.69, ""7"": 0.005, ""8"": 2000.0, ""25"": 40000.0}","{""fr"": ""3""}",{}
3167699,7610034515161,,"[""Sonnenblumenöl""]",12000,ml,12000.0,ml,,,ml,"{""0"": 828.0, ""1"": 92.0, ""2"": 53.0}",{},{}
3167700,7610034515239,,"[""Huile végétale""]",,,,,,,g,"{""0"": 900.0, ""1"": 100.0, ""2"": 17.0, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""8""}",{}
3167701,7610034515284,,"[""Sauce Barbecue""]",,,,,,,g,"{""0"": 129.2, ""1"": 0.4, ""2"": 0.1, ""3"": 30.5, ""4"": 26.6, ""6"": 0.9, ""7"": 2.4, ""8"": 960000.0}","{""fr"": ""3""}",{}
3167702,7610034515321,,"[""Paella Reis""]",0,,,,,,,,{},"{""de"": ""3""}"
3167703,7610034515666,,"[""Green ice tea mint""]",,,,,,,g,"{""0"": 180.0, ""1"": 0.0, ""2"": 0.0, ""3"": 45.0, ""4"": 4.9000000953674, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
3167704,7610034515697,Transgourmet,"[""Green ice tea""]",,,,,,,g,"{""0"": 19.6, ""1"": 0.0, ""2"": 0.0, ""3"": 4.9, ""4"": 4.9, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
3167705,7610034515727,Economy,"[""Butter""]",1000,g,1000.0,g,,,g,"{""0"": 742.0, ""1"": 82.0, ""2"": 49.2, ""3"": 0.5, ""4"": 0.5, ""6"": 0.5, ""7"": 0.1, ""8"": 40000.0}","{""fr"": ""7""}",{}
3167706,7610034515819,,"[""Cashews Tasmanian Pepper""]",,,,,,,g,"{""0"": 582.2, ""1"": 43.0, ""2"": 10.4, ""3"": 31.6, ""4"": 7.9, ""6"": 17.2, ""7"": 1.0, ""8"": 400000.0}","{""fr"": ""3""}",{}
3167707,7610034516144,Prodega,"[""Dim Sum mit Crevetten""]",0,,,,,,,,{},{}
3167708,7610034516342,Transgourmet,"[""Jus multivitaminé""]",,,,,,,g,"{""0"": 43.650000000000006, ""1"": 0.13, ""2"": 0.04, ""3"": 10.3, ""4"": 10.0, ""6"": 0.32}","{""fr"": ""3""}",{}
3167709,7610034516366,,"[""Jus multivitaminé""]",,,,,,,g,"{""0"": 42.402, ""1"": 0.13, ""2"": 0.04, ""3"": 10.3, ""4"": 10.0, ""6"": 0.008, ""7"": 0.32, ""8"": 128000.0}","{""fr"": ""3""}",{}
3167710,7610034516380,Natura,"[""Bio Kristallzucker""]",1000,g,1000.0,g,,,g,"{""0"": 400.0, ""3"": 100.0, ""4"": 100.0}","{""en"": ""4""}",{}
3167711,7610034516427,,"[""Bio the glacé au citron""]",,,,,,,g,"{""0"": 97.5, ""1"": 7.5, ""2"": 7.5, ""3"": 7.5, ""4"": 7.5, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
3167712,7610034516441,,"[""Bio thé glacé""]",,,,,,,g,"{""0"": 30.0, ""1"": 0.0, ""2"": 0.0, ""3"": 7.5, ""4"": 7.5, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
3167713,7610034516465,,"[""The glace a la peche""]",,,,,,,g,"{""0"": 30.0, ""1"": 0.0, ""2"": 0.0, ""3"": 7.5, ""4"": 7.5, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
3167714,7610034516472,Natura,"[""Ice Tea Peach""]",330,ml,330.0,ml,,,,,{},{}
3167715,7610034516489,Natura,"[""Thé glacé à la pêche""]",,,,,,,g,"{""0"": 28.0, ""1"": 0.0, ""2"": 0.0, ""3"": 7.0, ""4"": 7.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""10""}",{}
3167716,7610034516540,Transgourmet,"[""Sauce pour kebab""]",,,,,,,g,"{""0"": 326.1, ""1"": 30.1, ""2"": 3.6, ""3"": 12.1, ""4"": 11.6, ""6"": 1.7, ""7"": 3.0, ""8"": 1200000.0}","{""fr"": ""3""}",{}
3167717,7610034516625,Transgourmet,"[""Sirop de baies""]",,,,,,,g,"{""2"": 0.0, ""4"": 0.0}","{""fr"": ""3""}",{}
3167718,7610034516663,,"[""Jus de citron""]",1000,ml,1000.0,ml,,,ml,"{""0"": 33.629999999999995, ""1"": 0.07, ""2"": 0.03, ""3"": 8.2, ""4"": 1.2, ""6"": 0.05}","{""fr"": ""3""}",{}
3167719,7610034516687,,"[""Savoiardi""]",,,,,,,g,"{""0"": 374.5, ""1"": 3.3, ""2"": 1.0, ""3"": 78.3, ""4"": 49.4, ""6"": 7.9, ""7"": 0.2, ""8"": 80000.0}","{""fr"": ""3""}",{}
3167720,7610034516786,,"[""Kräuterweinessig""]",0,,,,,,,,{},{}
3167721,7610034516823,Natura,"[""Holunderblütensirup""]",500,ml,500.0,ml,,,ml,"{""0"": 46.0, ""1"": 0.0, ""2"": 0.0, ""3"": 11.5, ""4"": 11.5, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""4""}",{}
3167722,7610034516861,Natura,"[""Sirup Himbeer""]",500,ml,500.0,ml,,,,,{},{}
3167723,7610034516885,Transgourmet,"[""Sorop de gingembre""]",,,,,,,g,"{""0"": 46.0, ""1"": 0.0, ""2"": 0.0, ""3"": 11.5, ""4"": 11.5, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
3167724,7610034516922,,"[""Eau au citron""]",,,,,,,g,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
3167725,7610034516977,,"[""Eau a la menthe""]",,,,,,,g,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
3167726,7610034517370,Origine,"[""Riz rouge""]",1000,g,1000.0,g,,,,,{},{}
3167727,7610034517431,,"[""meersalz""]",,,,,,,,,"{""de"": ""3""}",{}
3167728,7610034517493,Transgourmet,"[""Bio mayonnaise""]",850,g,850.0,g,,,g,"{""0"": 736.3, ""1"": 81.1, ""2"": 9.3, ""3"": 0.4, ""4"": 0.1, ""6"": 1.2, ""7"": 0.9, ""8"": 360000.0}","{""fr"": ""3""}",{}
3167729,7610034517554,Prodega,"[""Weisse Schokolade""]",,,,,,,g,"{""0"": 568.0, ""1"": 36.0, ""2"": 22.0, ""3"": 55.0, ""4"": 55.0, ""6"": 6.0, ""7"": 0.2075, ""8"": 83000.0}",{},{}
3167730,7610034517615,Transgourmet,"[""Mais geröstet und gesalzen""]",,,,,,,g,"{""0"": 565.1, ""1"": 36.3, ""2"": 0.8, ""3"": 54.2, ""4"": 0.0, ""6"": 5.4, ""7"": 1.0, ""8"": 400000.0}","{""fr"": ""3""}",{}
3167731,7610034517677,Quality,"[""Tomaten gehackt""]",1400,g,1400.0,g,,,,,{},{}
3167732,7610034517714,,"[""Bio Süessmost""]",,,,,,,g,"{""0"": 44.0, ""1"": 0.0, ""2"": 0.0, ""3"": 11.0, ""4"": 11.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
3167733,7610034517837,Bio,"[""Thé noir"", ""Schwarztee"", ""Té nero""]",150,g,150.0,g,,,,,{},{}
3167734,7610034517936,,"[""Thé Bio Menthe""]",,,,,,,g,"{""0"": 0.8, ""1"": 0.0, ""2"": 0.0, ""3"": 0.2, ""4"": 0.1, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0}","{""fr"": ""3""}",{}
3167735,7610034518643,,"[""Curry hot""]",,,,,,,,,{},"{""fr"": ""3""}"
3167736,7610034518667,,"[""Curry doux"", ""Curry mild"", ""Curry dolce""]",350,g,350.0,g,,,,,{},"{""fr"": ""5""}"
3167737,7610034518728,,"[""Ail en granulés""]",550,g,550.0,g,,,,,{},"{""de"": ""3""}"
3167738,7610034518827,,"[""Zimtstangen""]",200,g,200.0,g,,,,,{},"{""de"": ""3""}"
3167739,7610034518933,,"[""Paprika""]",100,g,100.0,g,,,,,{},"{""de"": ""4""}"
3167740,7610034518957,,"[""Petersilie""]",,,,,,,,,"{""de"": ""3""}",{}
3167741,7610034518971,,"[""Schwarzer Pfeffer""]",,,,,,,,,{},{}
3167742,7610034518995,,"[""Pfeffer schwarz""]",355,g,355.0,g,,,,,{},"{""fr"": ""3""}"
3167743,7610034519084,Quality,"[""Schnittlauch""]",55,g,55.0,g,,,g,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""6"": 0.0, ""7"": 2.0, ""8"": 800000.0}","{""fr"": ""3""}",{}
3167744,7610034519114,,"[""fleischgewürz""]",0,,,,,,,,{},{}
3167745,7610034519138,Quality,"[""Geflügelgewürz""]",0,,,,,,,,{},"{""de"": ""3""}"
3167746,7610034519152,,"[""Grill""]",,,,,,,,,{},"{""fr"": ""3""}"
3167747,7610034519367,,"[""Anis""]",0,,,,,,,,{},"{""de"": ""3""}"
3167748,7610034519404,Trans Gourmet  Excellency,"[""Morcheln getrocknet, mit Stiel""]",500,g,500.0,g,,,,,{},{}
3167749,7610034519442,,"[""Majoran""]",0,,,,,,,,{},{}
3167750,7610034519626,quality,"[""Zimt""]",370,g,370.0,g,,,,,"{""de"": ""4""}",{}
3167751,7610034519664,Quality,"[""Zwiebeln""]",0,,,,,,,,{},{}
3167752,7610034519688,Quality,"[""Nelken""]",0,,,,,,,,{},{}
3167753,7610034519787,,"[""Shitake Pilze getr""]",300,g,300.0,g,,,,,{},{}
3167754,7610034519824,Quality,"[""Cayennepfeffer""]",350,g,350.0,g,,,,,{},{}
3167755,7610034519886,"Mami, Quality","[""Peterli&Schnittlauch""]",420,g,420.0,g,,,,,{},{}
3167756,7610034519916,Excellency Prodega,"[""Würzmischung Fisch""]",320,g,320.0,g,,,,,{},{}
3167757,7610034519978,,"[""Poivre exotique""]",,,,,,,,,{},"{""fr"": ""3""}"
3167758,7610034520028,cc,"[""Basilikum""]",0,,,,,,,,{},{}
3167759,7610034520165,,"[""Pistachenüsse""]",500,g,500.0,g,,,,,{},{}
3167760,7610034520271,,"[""Chilliflocken""]",0,,,,,,,,{},{}
3167761,7610034520356,Prodega,"[""Schnittlauch""]",32,g,32.0,g,,,,,"{""de"": ""3""}",{}
